NA_NA_NA_(1);A.thaliana_root_whole_root_5d_(2);A.thaliana_root_whole_root_5d_(3);A.thaliana_root_whole_root_5d_(1);A.lyrata_root_whole_root_6d_(2);A.lyrata_root_whole_root_6d_(3);A.lyrata_root_whole_root_6d_(1);C.rubella_root_whole_root_4d_(2);C.rubella_root_whole_root_4d_(3);C.rubella_root_whole_root_4d_(1);E.salsugineum_root_whole_root_6d_(2);E.salsugineum_root_whole_root_6d_(3);E.salsugineum_root_whole_root_6d_(1);A.thaliana_hypocotyl_10d_(2);A.thaliana_hypocotyl_10d_(3);A.thaliana_hypocotyl_10d_(1);A.lyrata_hypocotyl_12d_(2);A.lyrata_hypocotyl_12d_(3);A.lyrata_hypocotyl_12d_(1);C.rubella_hypocotyl_9d_(2);C.rubella_hypocotyl_9d_(3);C.rubella_hypocotyl_9d_(1);E.salsugineum_hypocotyl_12d_(2);E.salsugineum_hypocotyl_12d_(3);E.salsugineum_hypocotyl_12d_(1);A.thaliana_leaf_1+2_7d_(2);A.thaliana_leaf_1+2_7d_(3);A.thaliana_leaf_1+2_7d_(1);A.lyrata_leaf_1+2_10d_(2);A.lyrata_leaf_1+2_10d_(3);A.lyrata_leaf_1+2_10d_(1);C.rubella_leaf_1+2_7d_(2);C.rubella_leaf_1+2_7d_(3);C.rubella_leaf_1+2_7d_(1);E.salsugineum_leaf_1+2_9d_(2);E.salsugineum_leaf_1+2_9d_(3);E.salsugineum_leaf_1+2_9d_(1);A.thaliana_apex_vegetative_7d_(2);A.thaliana_apex_vegetative_7d_(3);A.thaliana_apex_vegetative_7d_(1);A.lyrata_apex_vegetative_11d_(2);A.lyrata_apex_vegetative_11d_(3);A.lyrata_apex_vegetative_11d_(1);C.rubella_apex_vegetative_7d_(2);C.rubella_apex_vegetative_7d_(3);C.rubella_apex_vegetative_7d_(1);E.salsugineum_apex_vegetative_9d_(2);E.salsugineum_apex_vegetative_9d_(3);E.salsugineum_apex_vegetative_9d_(1);A.thaliana_apex_inflorescence_21d_(2);A.thaliana_apex_inflorescence_21d_(3);A.thaliana_apex_inflorescence_21d_(1);A.lyrata_apex_inflorescence_8w/10w/13d_(2);A.lyrata_apex_inflorescence_8w/10w/13d_(3);A.lyrata_apex_inflorescence_8w/10w/13d_(1);C.rubella_apex_inflorescence_6w/7w/17d_(2);C.rubella_apex_inflorescence_6w/7w/17d_(3);C.rubella_apex_inflorescence_6w/7w/17d_(1);E.salsugineum_apex_inflorescence_7w/8w/12d_(2);E.salsugineum_apex_inflorescence_7w/8w/12d_(3);E.salsugineum_apex_inflorescence_7w/8w/12d_(1);A.thaliana_flower_stg12_21d+_(2);A.thaliana_flower_stg12_21d+_(3);A.thaliana_flower_stg12_21d+_(1);A.lyrata_flower_stg12_8w/10w/15d_(2);A.lyrata_flower_stg12_8w/10w/15d_(3);A.lyrata_flower_stg12_8w/10w/15d_(1);C.rubella_flower_stg12_6w/7w/20d_(2);C.rubella_flower_stg12_6w/7w/20d_(3);C.rubella_flower_stg12_6w/7w/20d_(1);E.salsugineum_flower_stg12_7w/8w/15d_(2);E.salsugineum_flower_stg12_7w/8w/15d_(3);E.salsugineum_flower_stg12_7w/8w/15d_(1);A.thaliana_flower_stg12_stamens_21d+_(2);A.thaliana_flower_stg12_stamens_21d+_(3);A.thaliana_flower_stg12_stamens_21d+_(1);A.lyrata_flower_mid_stg12_stamens_8w/10w/24d_(2);A.lyrata_flower_mid_stg12_stamens_8w/10w/24d_(3);A.lyrata_flower_mid_stg12_stamens_8w/10w/24d_(1);C.rubella_flower_mid_stg12_stamens_6w/7w/20d_(2);C.rubella_flower_mid_stg12_stamens_6w/7w/20d_(3);C.rubella_flower_mid_stg12_stamens_6w/7w/20d_(1);E.salsugineum_flower_mid_stg12_stamens_7w/8w/17d_(2);E.salsugineum_flower_mid_stg12_stamens_7w/8w/17d_(3);E.salsugineum_flower_mid_stg12_stamens_7w/8w/17d_(1);A.thaliana_flower_early_stg12_carpels_21d+_(2);A.thaliana_flower_early_stg12_carpels_21d+_(3);A.thaliana_flower_early_stg12_carpels_21d+_(1);A.lyrata_flower_early_stg12_carpels_8w/10w/17d_(2);A.lyrata_flower_early_stg12_carpels_8w/10w/17d_(3);A.lyrata_flower_early_stg12_carpels_8w/10w/17d_(1);C.rubella_flower_early_stg12_carpels_6w/7w/21d_(2);C.rubella_flower_early_stg12_carpels_6w/7w/21d_(3);C.rubella_flower_early_stg12_carpels_6w/7w/21d_(1);E.salsugineum_flower_early_stg12_carpels_7w/8w/18d_(2);E.salsugineum_flower_early_stg12_carpels_7w/8w/18d_(3);E.salsugineum_flower_early_stg12_carpels_7w/8w/18d_(1);A.thaliana_flowers_mature_pollen_28d_(2);A.thaliana_flowers_mature_pollen_28d_(3);A.thaliana_flowers_mature_pollen_28d_(1);A.lyrata_flowers_mature_pollen_8w/10w/25d_(2);A.lyrata_flowers_mature_pollen_8w/10w/25d_(3);A.lyrata_flowers_mature_pollen_8w/10w/25d_(1);C.rubella_flowers_mature_pollen_6w/7w/22d_(2);C.rubella_flowers_mature_pollen_6w/7w/22d_(3);C.rubella_flowers_mature_pollen_6w/7w/22d_(1);E.salsugineum_flowers_mature_pollen_7w/8w/17d_(2);E.salsugineum_flowers_mature_pollen_7w/8w/17d_(3);E.salsugineum_flowers_mature_pollen_7w/8w/17d_(1)
ATlnc_2684:ALlnc_4484:CRlnc_3291:ESlnc_1269;7.594632074745439;7.5758927308727735;7.669614311597463;7.366637446552958;7.135588713126837;7.048466914145059;7.237292840384194;7.205841729626383;7.404164725088962;8.062783087890738;7.8865707012690125;8.011673397649353;7.897925478804358;7.583210229364978;7.720407539566639;7.755768600174567;7.759023566946464;7.676223880710689;7.886037848620909;7.817391621400517;7.9533093583794265;7.637017447232344;7.733972622880798;7.672345144921372;8.731997595285586;8.496105581558949;8.617431773793761;8.129020805681712;8.185747307374985;8.223277006696694;8.663781589056487;8.578485142378772;8.57566036815296;7.79615905709233;7.652327152608556;7.734265776721205;8.08686532983166;8.030121288558249;8.057871049652352;7.950524026444333;7.9476900331609475;7.939685568515048;8.204556774650314;8.170485063247304;8.21384600925067;7.880188206648093;7.8905194576850395;7.864637116313698;8.082277480305022;8.116040590286293;8.091158385702911;7.785583038052279;7.91270080038737;7.762933819544544;8.588972416761251;8.573550948570787;8.453147070679702;8.068712646874625;8.200268084084076;8.224782246299952;8.347260011331127;8.235293325217595;8.207312016483003;7.815075200884293;7.961131794366616;7.833458589621793;8.37636441052409;8.443716539277016;8.501204899952626;8.057817290379065;7.962067753576817;8.145761282225461;7.841909287304722;7.769344878989477;7.756843626355633;7.811214850691881;7.980279231688889;8.195558220557409;8.963133331331733;9.040274738894402;8.905240761154028;8.665360665911413;8.549100286518797;8.539481767185645;8.352131967741625;8.285095925239222;8.334083110876174;8.091134651330155;8.14147873441044;8.137595746238674;8.401260443718101;8.447235425354531;8.440401896266499;8.43370420748257;8.449905598974874;8.199357837956864;7.904179497585219;7.919583104024634;7.491759343193018;7.354105455961176;7.752086226240092;7.881197578568708;7.617801696238045;7.205412142127748;7.5976830390032415;9.076571516263424;9.173137757297894;9.086174250355537
ATlnc_2725:ALlnc_4511:CRlnc_4695:ESlnc_4021;5.658227733645354;5.559574961958472;5.816530108269154;5.955263164023266;5.962117690623498;5.9732934474527175;6.18994791363085;6.090231604902549;6.583618530249136;6.632050472637336;6.449071943585537;6.705080539954227;5.489510564241401;5.769095170209039;5.474274923999169;5.889607662599805;5.6835638270371;5.7489574679594595;6.569634168646562;6.286570160802793;6.159008188586593;6.969430150177204;6.597197182220619;6.518071661839127;6.061518148756698;5.797190902128101;5.934923785135011;5.9830641840658565;5.9791943780392485;5.970645212093662;6.138515529637427;6.326900293417606;6.136406219070637;6.602750215771404;6.707351707928611;6.299845958549468;5.607431703556186;5.746560138133806;5.683232318386237;5.805126612540012;5.81443172887975;5.828387828827041;6.272734569388734;6.264665702119323;5.880233317481533;5.940900745504756;5.843923745915178;6.043671489500325;5.4869756252958855;5.4776126444047675;5.705024775770655;6.1134478808143244;6.0688009901782145;6.109436638921854;6.236703905873814;6.26853645233109;5.973485771669831;5.881848989442737;6.20856358036912;6.088108283135889;5.5434341557754125;5.537963519086089;5.553741478035924;6.137531909484384;6.216218912279276;6.120598824084527;6.363882772881171;5.978003279730747;5.6466549174825005;6.774315606259292;6.43845423628613;6.413480278374246;5.530166021395511;5.266212260355523;5.266212260355523;6.207318924800975;6.191218331229587;6.33258749448584;6.397903667951751;6.691439773646049;5.68200993990946;6.673331828059004;6.498517528205739;6.643268760743922;5.5090927494398185;5.569584632168509;5.728237016706975;6.362021643595692;6.259449913781277;6.277970477162497;6.036867208857562;6.059557024087999;6.214458152341161;6.4327797531878925;6.0289481461226035;5.854795034249514;5.199599508539844;5.199599508539844;5.199599508539844;5.879570082246193;5.199599508539844;5.199599508539844;8.164921165364294;6.699391165084643;8.1787687861341;8.324522151598718;8.461804574377679;8.502952886939688
ATlnc_2730:ALlnc_8190:CRlnc_2689:ESlnc_4624;5.266212260355523;5.266212260355523;5.266212260355523;6.210299141114716;6.318560315597611;6.219070730254098;5.6547390918658;5.828701704559809;5.651697136183385;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;6.044138463413726;6.0154244927158516;6.137413109058958;5.5195333300751175;5.514865192953054;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.9436039722631895;5.266212260355523;5.266212260355523;5.266212260355523;5.513454253855359;5.406412734513049;5.644365802275528;5.543270140706002;5.533192132734859;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.4990070985830535;5.397667282163049;5.266212260355523;5.803097989457611;5.9126891069408805;5.683428404834546;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.655614720305741;5.396827047885151;5.456338334862782;5.398257637620956;6.0500133991034435;6.0469482248794915;5.834295701555786;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.397619023009393;5.266212260355523;5.622378400592616;5.508111671238813;5.628713720856408;5.4756180800174805;5.555305368313679;5.562466314416703;5.266212260355523;5.266212260355523;5.266212260355523;5.450281317988259;5.4279587060804575;5.266212260355523;5.266212260355523;5.881110096296704;5.546955200875859;6.894081339515429;6.539785770167989;6.8754005562592;5.266212260355523;5.266212260355523;5.646970345884515;5.53337080135851;5.384678037997376;5.556237617333786;5.939362193831286;5.847666305714058;5.641766395161299;5.81504969584551;5.903501454910403;6.015519079473742;5.199599508539844;5.199599508539844;5.199599508539844;5.199599508539844;5.199599508539844;5.199599508539844;6.173452085774111;5.199599508539844;6.6740039658260475;5.199599508539844;5.199599508539844;5.199599508539844
ATlnc_2754:ALlnc_4537:CRlnc_3361:ESlnc_1322;5.891524716110917;5.926134067785436;5.903855665667535;6.049550642351851;6.40305121456081;6.163360962913657;6.80514707538279;6.376412866447209;6.5261964210044425;7.1916755377587265;7.273565397281259;7.244474809730421;5.638998559018497;5.752612890091811;5.667450754429545;5.810462360020965;6.041951013494259;5.266212260355523;7.375903357931388;6.9814969423337665;7.046484563117672;6.182884073281442;6.261527913931956;6.148165000547995;5.746696683473517;5.779128967305639;5.813700472305949;5.266212260355523;5.633734299365;5.679823591063365;5.638616430097388;5.809479617371976;5.8508997947405215;6.121206916665811;6.319352187403064;6.084511969245028;5.595667885715504;5.61762984207851;5.266212260355523;6.496469321653621;5.799194036814536;5.777946097714253;5.483087228343134;5.658107996801564;5.677092773400725;5.613829581670868;5.630022413335394;5.475751517618482;5.417057238551483;5.266212260355523;5.511735189470571;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.593867636697345;5.52861953675125;5.266212260355523;5.266212260355523;5.266212260355523;5.694045857118711;5.266212260355523;5.677874085230152;5.702878525544833;6.061333388222863;5.903459764316975;5.898317613860446;5.626412053146868;5.84789836194494;5.701066884540026;6.151584282644241;6.046999961130081;6.247955705295966;5.556468283271643;5.6509263645800845;5.266212260355523;6.266328075247964;6.221420074415874;6.210267343247152;5.500804802641129;5.435641235984846;5.505619093136159;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.483882381474152;5.636056109485449;5.266212260355523;5.266212260355523;5.464218542128841;5.199599508539844;6.121882447302702;5.199599508539844;5.199599508539844;5.199599508539844;5.199599508539844;5.199599508539844;5.199599508539844;5.199599508539844;5.199599508539844;5.199599508539844;5.199599508539844
ATlnc_2756:ALlnc_4539:CRlnc_3362:ESlnc_1323;5.640551241723826;5.6200392059616;5.423672736589935;5.550879214013679;5.520926746177709;5.412807256767734;5.878831250909127;5.754592427248643;5.740300292239633;6.321850538931543;6.191567317180939;6.2954351642990956;5.7683024349306296;5.730509611547647;5.573616164478799;5.538605669344126;5.620457710521098;5.573310015526432;6.07736029598614;6.216981873780199;6.266745256170617;6.599508044497734;6.4702601913798;6.369606386795204;5.893821485267423;5.76290726394516;6.244769527593358;5.425064175077851;5.4110918004329704;5.430249504704302;5.729680178681082;5.606137768214269;5.266212260355523;5.9920600452244095;5.844275877841634;5.873399544791662;6.1516318333654025;5.802326756679294;5.687613233720655;5.537379189959754;5.419599122623132;5.266212260355523;6.107399614325823;5.826695353235816;5.985816216521663;6.034497451542082;5.9989903285206925;5.843071808448768;5.762732682729489;5.833482001586421;5.641311300369798;5.529341057673696;5.422882345291064;5.48363691963901;5.947241360099092;6.285448650411637;6.008967036228237;5.795902184263806;5.6867229413610865;5.577746473785707;5.86593188839964;5.831408483904108;5.653677948729822;5.556423520373054;5.816648032244253;5.266212260355523;5.705259025750146;5.564645197728944;5.812504320526885;6.230724209572162;6.140203803960499;5.637715234495075;9.407548016016623;9.90372779311065;9.847639343009927;7.025127349880569;6.859148800001876;6.531078344573308;5.988528556554592;5.944469185272977;6.104226410561465;6.1703209472992375;6.337578130841484;5.917190124970488;5.47356328079852;5.525309992244072;5.415883466131528;5.405991371500203;5.266212260355523;5.505985360111274;5.792663658068462;6.116164091113387;5.915917641712149;5.721086937573865;5.7282946689954395;5.809108110414301;10.482564817613632;10.510373462931362;10.437003031246677;10.316024799450394;10.495440637178438;10.50519219704428;6.397928902189148;6.455147956184565;6.489875381165391;8.733245667604855;8.988737792885722;9.0380191960426135
ATlnc_2767:ALlnc_4553:CRlnc_4092:ESlnc_3351;6.957226893605142;7.028752996631139;7.001972170493465;6.84328889519176;7.0292301953858765;6.82160163891267;6.769843590914995;6.746715926785896;6.680740901211131;6.858423096498887;6.6703404071918815;6.912478217502547;6.318146425934708;6.188953467624332;6.369595490049642;6.496883461513951;6.36819647142303;6.511670916543711;6.736697542525783;6.6617532712357255;6.6436303954557285;6.237337087072507;6.360134492329654;6.087619422565893;5.465438238583068;5.479356824470577;5.493732517756826;5.615307896794694;5.584995926711738;5.833892574214149;6.938290797412098;6.889843358155828;6.861214960297938;5.654904333150207;5.800634796013347;5.657804506340275;5.482125240905915;5.591371227396226;5.502062932435648;5.6850711470645114;5.266212260355523;5.493509206303321;6.849297907674298;6.347334583080614;6.488771749658035;5.847935219040247;5.697935076298098;5.943910020387332;5.463429238029697;5.266212260355523;5.266212260355523;5.501146666551872;5.266212260355523;5.266212260355523;7.334625650825631;7.1416412007781735;7.279489487911117;6.3372030579036895;6.3318460232694624;6.419405108522435;6.589208497322768;6.6509928174601285;6.414513387128915;8.88231823947195;8.801969734431252;8.858633226175069;6.087725928670033;6.101629625491888;6.102041934878117;5.938119125433736;5.787010309974365;6.052523150811868;6.9237833330089185;6.711537854115297;6.955317544819671;10.10167445141923;10.179212301406642;10.117234156691454;5.858442359756713;5.721255326212029;5.830432977913466;6.057151795902313;5.765143648413481;5.687524435970246;5.483199593945205;5.266212260355523;5.266212260355523;5.641556395325877;5.636926123685468;5.57019766275558;6.048403684284556;6.145981057627912;6.165241222005395;6.070746805919719;6.304240102884392;6.096841943856772;5.199599508539844;5.199599508539844;5.199599508539844;8.973504750324745;8.93049946082729;8.782329151384848;6.333307699917631;7.3550972676838455;7.3935713270025065;7.187519856237812;7.223255463853038;7.477301807443497
ATlnc_2773:ALlnc_4560:CRlnc_3380:ESlnc_4566;7.801167440533107;7.749980177027917;7.7276384226948744;8.22377759600887;7.97303501644999;7.905778807172304;6.767833127058574;6.718399022739431;6.738018239649914;7.999865642669316;7.92005409091819;7.835677021033695;7.56549561347366;7.592451207954383;7.50103854833256;9.261266122739398;9.084170505252548;9.211931680045891;6.994824977811766;7.0131616573507145;6.904013346366758;8.227666186700855;8.159194373569926;8.08323402769486;6.9455611179132415;6.739269254953466;6.726404327361225;8.175292151123053;7.9147730551249795;8.192993692186105;6.285919855633934;5.928343994360888;5.964357165154637;7.44838719140919;7.342308036390516;7.192129679283718;6.900049670642738;6.98787972711492;6.921443633393694;8.418954679770911;8.280681581787682;8.507257934614028;6.4663143548277136;6.450186339433739;6.344872947699995;7.574750488305479;7.488830079677518;7.544178150437812;6.917018130394927;7.18983581863518;6.844170374599049;8.461621154517283;8.406803227191272;8.360818427921084;6.422504373399103;6.394143075757313;6.482356110423133;7.561613441208708;7.397289470576348;7.388885590049688;7.123260591395165;6.99677280447003;7.135494112962713;8.872109980522007;8.97449865949182;8.926965149948087;6.692670783443467;6.616967445886351;6.598366375136328;7.801736310322373;7.6105383818359345;7.725200362716218;7.566065719841483;7.5563194872860535;7.639927308249642;9.692479306923751;9.726002535700646;9.819164911374182;7.362240092202697;7.477983879634614;7.277404140499242;7.634424605250111;7.773859521720111;7.6346605734192625;7.064796965930759;6.986931832196192;7.079877313945715;8.319478436269138;8.385647198429476;8.203863562293924;6.0875157896529;6.306961432523127;6.44817343111063;7.535250960944643;7.424160313535647;7.508952657335437;8.067195373767728;7.4312234803889705;7.983482384183992;10.516876264918025;10.575554840897802;10.516064552701938;7.321123671089906;7.021205541622458;6.328549086937774;7.616872838508268;7.463450424390064;7.1554982348979435
ATlnc_2789:ALlnc_5577:CRlnc_3486:ESlnc_3331;6.911468609645193;6.732361996788102;6.594085809686173;6.31404368922319;6.222497967858957;6.343995283136808;6.062979670953497;6.237958161504665;6.161734948053435;5.896802746840857;5.815992078142522;5.877137263861298;9.204406362829891;9.21226422803799;9.205363180707176;8.58864480052886;8.60280640684662;8.600979243922453;8.951194993427224;8.948928052263202;8.950765133789185;9.130017154749941;9.098072099023508;9.072286445743757;5.776670628201491;5.266212260355523;5.703924772694735;5.938835840626321;5.5426919961628895;5.960387466527611;5.777734986936102;5.641486048506043;5.266212260355523;5.540271844835361;5.889250827351121;5.935500565788743;8.498345516655835;8.440678186684327;8.340234381500942;8.065741820590986;8.120830719036437;8.210250266198965;8.475634302138392;8.77743528080385;8.697803114748849;8.645749722540486;8.654967495542342;8.642273285047153;8.80261725203474;8.842245009774917;8.841211474183542;8.589947962855195;8.764627149916636;8.750051927012576;9.492097266794282;9.489875666658916;9.508237662508916;9.06879253663683;8.993411774390427;9.078809142668952;5.976141252752266;6.137612280798164;6.087797797569902;5.769997894503208;5.771324976928656;5.6579972050077;6.771171181169824;6.746013801156845;6.44453296409251;6.7282306949558475;6.389866629120292;6.53121105646085;5.587851084117293;5.634840223050541;5.266212260355523;5.554711047676119;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.647566069310619;5.531484106712386;5.266212260355523;5.475978794699405;6.987090138761201;6.63334503008926;6.740500576540747;6.804725756391866;6.667714845897184;6.75316173362151;7.151760277307964;7.011691699108533;7.333199402044584;7.811373217446305;7.661139440624044;7.805184100232799;5.199599508539844;5.199599508539844;6.585466998797528;6.139430738854735;6.219566813958045;6.602824557581922;5.199599508539844;5.199599508539844;6.609808583737895;5.842076672265197;6.556998646166203;5.199599508539844
ATlnc_2793:ALlnc_4576:CRlnc_3397:ESlnc_4510;7.142656399483747;7.109271649026595;7.198813799409997;6.339671843767301;6.599969304009051;6.526947759519796;7.549656378934702;7.33667053710225;7.271867883256001;6.926266369749279;6.843531995125151;7.027031206406069;6.387095603448803;6.306367248669566;6.118086491336752;6.488545810947427;6.454946460073198;6.561686750997739;7.5585698205807015;7.588054682668118;7.539984665269278;6.60539790771612;6.55133335548509;6.516658565706066;6.901809265286201;7.250466505212983;7.031959078561487;6.699007337010849;7.135310976043469;6.880245120672401;6.987806558612193;7.126950669639685;7.112159940035821;6.466080483246997;6.753398948951452;6.726754010428487;6.132187619548495;6.350388513602701;6.27891237245812;6.416284106427191;6.683826392122324;6.59253462826474;6.781080458752496;6.9148397733523765;6.8560108309875165;6.271086497553472;6.538532535863366;6.13727945892503;6.320815436989157;6.221681513608592;6.299621255670832;6.718445709256876;6.582880821361084;6.439567239889451;7.272071128866428;7.210239159178344;7.251400869873066;6.2383316370042685;6.238841951342218;6.085492304079975;5.972962285533223;5.992280758496111;6.033887945913968;6.4459646993435;6.522773571913585;6.313051692620384;6.149957685150048;6.288720494785016;6.214865951433248;6.19689465655034;6.110532942454932;6.165279618133982;6.0607295909607695;6.108391967111899;5.783335956630272;6.1252484075443965;6.209597777722671;6.149551492471415;6.321904590268134;6.4062209093662235;6.094788891002487;6.810445606679516;6.675292323395582;6.802125961223797;6.3083168061725265;6.346575969674934;6.132961963511756;6.552172527269142;6.521894429438104;6.525404570271301;6.021824146663435;5.948216710212926;5.760629469670904;6.2867860255849255;6.439541616500778;6.434621846361443;5.199599508539844;5.199599508539844;5.199599508539844;5.199599508539844;5.199599508539844;5.199599508539844;5.199599508539844;6.454171759967591;6.1031369658954135;5.199599508539844;5.199599508539844;5.199599508539844
ATlnc_2804:ALlnc_4588:CRlnc_3409:ESlnc_4595;6.671781354935054;6.690500958110001;6.5633602835532026;6.192333703556082;6.3012476086180405;6.352112615464248;6.743288937788783;6.494808576180226;6.221418446111695;6.650577812618488;6.885741434230448;6.707732282898345;6.58493444925851;6.633993868364204;6.536286238918419;6.216712457978935;6.359057175997561;6.38533417813922;6.320104135171251;6.082206888886808;6.251059032240923;6.301485140076891;6.275426963351647;6.173856159216801;6.364788125933007;6.56053824663582;6.743032900674098;6.120295150227235;6.095881311097173;6.118375656467614;6.62020370564476;6.785404374009418;6.11722238028108;5.919553323448732;6.017966370142867;6.045717435578487;6.557666969777743;6.670024451823906;6.738667728221504;6.515990416248523;6.437959957494134;6.486160465089992;6.773159391058728;6.4696816582658085;6.353451563426904;6.447493644713107;6.4378310809742105;6.343292662618128;6.6621634745721945;6.724835223460634;6.754176799221897;6.295541564192856;6.188296154356504;6.5278020613093295;6.724083195528724;7.128224985917626;6.518979308190381;6.468158709317666;6.763423384167938;6.521120479077001;6.150550923795247;6.159768235809543;6.124613640416609;6.395622681413117;6.1446900342726565;5.9682343460962315;6.652030660011836;6.136750233461716;6.581530726499514;6.207233137219064;6.084713546529298;6.175048845849407;6.026908037010516;5.908217086483095;5.956766653485757;6.20624171744534;5.856497104739939;6.027797484761129;6.229754377824661;6.0305904590863175;6.009645783542551;5.899018798155316;5.898106446699625;5.89941544329907;6.515692024765691;6.404842796550704;6.508556745329088;6.476182972545558;6.310940759304161;6.147126115471384;6.641649986234274;6.702584453024706;6.986875800648737;6.60440528125097;6.645810757971428;6.391959919462871;5.199599508539844;5.199599508539844;6.636956633441805;5.199599508539844;5.199599508539844;5.199599508539844;6.768737472581403;6.8442043368508;6.421669355245031;6.8999574878977645;5.199599508539844;5.199599508539844
ATlnc_2809:ALlnc_704:CRlnc_515:ESlnc_3319;6.779755581992077;6.8327525846097;6.983457109046484;6.441053007037805;6.3427518687180955;6.471399445063731;5.83651438714291;5.990276479095189;5.909798010450651;5.851000490896756;5.535413283151062;5.706448651147183;6.221449414738021;6.147657284312996;6.122170598713129;6.499434409690396;6.356095421282568;6.529423824879546;5.977989258161847;5.790753254575939;5.967868996537107;5.778085691770983;5.840952118039484;5.668859203039365;6.473462602411356;6.39875843002725;6.808466896691235;5.972294249377563;6.120503085875327;5.9540430907779935;5.799662615028545;5.657411527183828;5.797829222752989;6.02072894268825;6.070895560075048;6.095866534188463;6.711179646779258;6.160889890768037;5.903044155870482;6.244795921252515;5.949540667947467;6.157332031249838;5.941441508223595;5.953250796308087;6.155633583756015;5.938467432217377;5.917960773278437;6.10053468249157;6.831332391801447;6.888957495041191;6.724810910680652;6.014725207387157;6.102004129883176;6.146322145220341;5.994510099871644;5.843119843789333;5.926126607496765;6.238312883941974;6.159364392750631;6.158266044593016;6.270146893689206;6.289856737558003;5.959869030104643;6.7128092328399855;6.858209080407866;7.087229902540072;7.137528752477156;7.003074855307408;7.4560747611980736;6.579209375241101;6.758843835315032;6.456107495010608;6.280813981862884;6.503296294079941;6.371144543373559;7.140870266916235;7.343617320065242;7.623007824398824;8.406029301850248;8.667004268186739;8.74540220782822;7.048677034226399;7.323947848463561;7.7769216343183345;6.091140360809766;6.064985167087905;5.971768379971389;6.116865771726361;6.177628154192079;6.200562610302752;5.787886211349169;5.756984930936061;6.148528792946117;6.3169815129665805;6.381985976275829;6.257466119757499;7.195584083155532;7.394854518097424;7.068812696166251;7.941015611339129;8.601634738178024;8.246748257968145;9.437150647599118;8.927770252924335;9.467277961704873;10.034624162628567;9.997083051249067;9.953528669554014
ATlnc_2811:ALlnc_4596:CRlnc_4133:ESlnc_4604;6.342107368021933;6.2939697410119075;6.411945097867712;5.943866158588625;6.017433727617245;5.905935552521078;5.266212260355523;5.266212260355523;5.266212260355523;6.13125676009675;5.992159313930654;6.193472457428281;5.801165830721484;5.650461513513132;5.713286539610866;6.169171014958532;5.692947139639377;5.872475277390935;5.51634179823287;5.266212260355523;5.266212260355523;5.998511706991329;5.90425622775973;5.899844142135929;5.266212260355523;5.266212260355523;5.653402671250962;5.914681390970258;5.837004298961585;5.706608055369951;5.722729132847432;5.931109373092729;5.95767033795502;5.645113911690997;5.266212260355523;5.266212260355523;5.526122514431742;5.46243903994597;5.46783098622578;5.651294689096461;5.6429341464812675;5.266212260355523;5.483699317443413;5.266212260355523;5.266212260355523;5.550942855384934;5.266212260355523;5.266212260355523;6.4884270315971895;6.496663608924426;6.5898803036910705;6.54410181493887;6.383583038708677;6.605409753266424;5.889481523611701;5.793311201752221;5.865071818227263;5.935882136642059;5.91962205558024;5.822975588526661;5.9604620693222765;5.976558935937204;5.575722748695257;6.363191950727321;6.372665078982359;6.257581505017311;6.404160001573864;6.335794313535219;6.423450441976933;6.06814509983503;6.220111324078981;5.838150917395543;6.011216864374985;5.913748352462632;6.097733420852261;6.005535659142562;6.110375471716675;5.904456143378963;6.878152605600982;6.45394830063395;6.604071404355599;6.2233486824133335;6.147413242260623;6.260899362118928;5.998894345555591;5.9155005276857935;5.888168564900199;7.016034224286436;6.871003353696206;6.805994604090876;6.4831819818055525;6.372783193990446;6.4808777748222415;6.397181799292964;6.1784754453127695;6.004873987668109;5.199599508539844;5.199599508539844;6.297099542996268;7.952452884242956;8.16632825387142;7.398045419081319;8.29771865632072;8.464398124717697;8.525907482005048;6.523575969635077;5.199599508539844;6.6530529805689005
